,edit_count,sentiment,neg_sentiment
2016-09-08,6.066666666666666,-0.4041189532791835,0.6342460317460318
2016-09-09,6.033333333333333,-0.4369247755721472,0.6342460317460318
2016-09-10,6.033333333333333,-0.43691084994030616,0.6342460317460318
2016-09-11,5.966666666666667,-0.43927136374664927,0.6175793650793651
2016-09-12,5.833333333333333,-0.42208096547079704,0.592579365079365
2016-09-13,6.066666666666666,-0.4552611063521084,0.6259126984126984
2016-09-14,6.266666666666667,-0.4876724372904476,0.6592460317460317
2016-09-15,6.233333333333333,-0.5099326376054992,0.6703571428571428
2016-09-16,6.166666666666667,-0.49818949791467626,0.6659126984126984
2016-09-17,6.233333333333333,-0.48796730332251825,0.6659126984126984
2016-09-18,6.033333333333333,-0.46719420511864723,0.6381349206349206
2016-09-19,5.833333333333333,-0.4254903620416234,0.6173015873015874
2016-09-20,5.766666666666667,-0.453996925148796,0.6173015873015874
2016-09-21,5.466666666666667,-0.4355690860462276,0.5913756613756613
2016-09-22,4.933333333333334,-0.41986520476262645,0.5663756613756613
2016-09-23,4.9,-0.3865464725804416,0.533042328042328
2016-09-24,4.066666666666666,-0.38031132478635393,0.5130423280423281
2016-09-25,3.8333333333333335,-0.3567796854942273,0.48447089947089944
2016-09-26,3.566666666666667,-0.3485022791990867,0.4636375661375661
2016-09-27,3.3666666666666667,-0.32753490743728786,0.4511375661375661
2016-09-28,3.066666666666667,-0.3014727506805689,0.4215079365079365
2016-09-29,2.566666666666667,-0.2817412458958789,0.3948412698412698
2016-09-30,2.1,-0.266954251438634,0.37103174603174605
2016-10-01,1.9666666666666666,-0.2337470897140666,0.3376984126984127
2016-10-02,1.7333333333333334,-0.21906448626401803,0.3138888888888889
2016-10-03,1.6,-0.22053910120211823,0.2972222222222222
2016-10-04,1.4666666666666666,-0.20318551683309458,0.2722222222222222
2016-10-05,1.5333333333333334,-0.2364653808264214,0.3055555555555555
2016-10-06,1.3,-0.19738683882213773,0.2833333333333333
2016-10-07,1.8333333333333333,-0.1795622419743311,0.27539682539682536
2016-10-08,1.8666666666666667,-0.21286804392224268,0.3087301587301587
2016-10-09,1.9,-0.2461827547777267,0.342063492063492
2016-10-10,1.8666666666666667,-0.21286941284225103,0.3087301587301587
2016-10-11,1.8666666666666667,-0.21286941284225103,0.3087301587301587
2016-10-12,1.8666666666666667,-0.21286941284225103,0.3087301587301587
2016-10-13,1.6333333333333333,-0.1796892719609397,0.27539682539682536
2016-10-14,1.5,-0.1514468378963925,0.25873015873015875
2016-10-15,1.4666666666666666,-0.09319994123209092,0.2253968253968254
2016-10-16,1.3666666666666667,-0.08203390179172396,0.2031746031746032
2016-10-17,1.2666666666666666,-0.05900124051268139,0.16984126984126985
2016-10-18,1.3333333333333333,-0.09190475680525341,0.2031746031746032
2016-10-19,1.2666666666666666,-0.1236307833402876,0.2031746031746032
2016-10-20,1.2666666666666666,-0.1236307833402876,0.2031746031746032
2016-10-21,1.2666666666666666,-0.1236307833402876,0.2031746031746032
2016-10-22,1.2666666666666666,-0.1236307833402876,0.2031746031746032
2016-10-23,1.2666666666666666,-0.1236307833402876,0.2031746031746032
2016-10-24,1.2666666666666666,-0.1236307833402876,0.2031746031746032
2016-10-25,1.3,-0.0903181367923343,0.2031746031746032
2016-10-26,1.3,-0.0903181367923343,0.2031746031746032
2016-10-27,1.2666666666666666,-0.11965843178923169,0.21984126984126987
2016-10-28,1.3333333333333333,-0.12380674519236126,0.23650793650793653
2016-10-29,1.3333333333333333,-0.12380674519236126,0.23650793650793653
2016-10-30,1.3333333333333333,-0.12380674519236126,0.23650793650793653
2016-10-31,1.3333333333333333,-0.12380674519236126,0.23650793650793653
2016-11-01,1.3333333333333333,-0.12380674519236126,0.23650793650793653
2016-11-02,1.3333333333333333,-0.12380674519236126,0.23650793650793653
2016-11-03,1.3333333333333333,-0.12380674519236126,0.23650793650793653
2016-11-04,1.3333333333333333,-0.06394464113409556,0.2031746031746032
2016-11-05,1.2,-0.10369508734771184,0.2253968253968254
2016-11-06,0.5,-0.08907775779565176,0.2
2016-11-07,0.5666666666666667,-0.04468624889850616,0.17777777777777776
2016-11-08,0.6333333333333333,-0.04465263121657901,0.17777777777777778
2016-11-09,0.6333333333333333,-0.04465263121657901,0.17777777777777778
2016-11-10,0.6666666666666666,-0.07795687152279747,0.21111111111111114
2016-11-11,0.6666666666666666,-0.07795687152279747,0.21111111111111114
2016-11-12,0.6666666666666666,-0.07795687152279747,0.21111111111111114
2016-11-13,0.6,-0.07378797464900547,0.19444444444444448
2016-11-14,0.5666666666666667,-0.0987253381146325,0.19444444444444448
2016-11-15,0.6666666666666666,-0.12859324481752182,0.2277777777777778
2016-11-16,0.7,-0.1618529783354865,0.2611111111111111
2016-11-17,0.6333333333333333,-0.1289494620429145,0.2277777777777778
2016-11-18,0.6333333333333333,-0.1289494620429145,0.2277777777777778
2016-11-19,0.6333333333333333,-0.1289494620429145,0.2277777777777778
2016-11-20,0.6333333333333333,-0.1289494620429145,0.2277777777777778
2016-11-21,0.7,-0.16027257011996374,0.2611111111111111
2016-11-22,0.8333333333333334,-0.18946964459286794,0.29444444444444445
2016-11-23,1.2666666666666666,-0.2037355903758962,0.3175213675213675
2016-11-24,1.2333333333333334,-0.2370482369238495,0.3175213675213675
2016-11-25,1.2666666666666666,-0.20496778527640888,0.3175213675213675
2016-11-26,1.2666666666666666,-0.2048336887334147,0.3175213675213675
2016-11-27,1.2333333333333334,-0.23382369816048534,0.33418803418803417
2016-11-28,1.2666666666666666,-0.2669620209906855,0.3675213675213675
2016-11-29,1.2666666666666666,-0.2669620209906855,0.3675213675213675
2016-11-30,1.2666666666666666,-0.2669620209906855,0.3675213675213675
2016-12-01,1.3,-0.300242771106398,0.4008547008547009
2016-12-02,1.3666666666666667,-0.3044334554646769,0.41752136752136754
2016-12-03,1.3666666666666667,-0.3044334554646769,0.41752136752136754
2016-12-04,1.3333333333333333,-0.3631320867910344,0.45085470085470086
2016-12-05,1.2666666666666666,-0.3303638889366745,0.41752136752136754
2016-12-06,1.2666666666666666,-0.3303638889366745,0.41752136752136754
2016-12-07,1.2666666666666666,-0.3551726136579473,0.42863247863247866
2016-12-08,1.1666666666666667,-0.32189152048439046,0.39529914529914534
2016-12-09,1.1666666666666667,-0.32189152048439046,0.39529914529914534
2016-12-10,1.1333333333333333,-0.288587280178172,0.36196581196581196
2016-12-11,1.1333333333333333,-0.288587280178172,0.36196581196581196
2016-12-12,1.5333333333333334,-0.3194995721818036,0.39529914529914534
2016-12-13,1.5333333333333334,-0.3194995721818036,0.39529914529914534
2016-12-14,1.8,-0.32800905338337283,0.41613247863247865
2016-12-15,1.8333333333333333,-0.2823226223198267,0.39113247863247863
2016-12-16,1.8333333333333333,-0.2820087442604395,0.39113247863247863
2016-12-17,1.9333333333333333,-0.31401925383087914,0.42446581196581196
2016-12-18,1.9333333333333333,-0.31401925383087914,0.42446581196581196
2016-12-19,1.9333333333333333,-0.31401925383087914,0.42446581196581196
2016-12-20,1.9333333333333333,-0.31401925383087914,0.42446581196581196
2016-12-21,1.8666666666666667,-0.2826961457538299,0.39113247863247863
2016-12-22,1.7666666666666666,-0.22062774149653241,0.3577991452991453
2016-12-23,1.3666666666666667,-0.23867083514730136,0.3680555555555556
2016-12-24,1.3666666666666667,-0.23867083514730136,0.3680555555555556
2016-12-25,1.3333333333333333,-0.270751286794742,0.3680555555555556
2016-12-26,1.3,-0.23758481269081433,0.33472222222222225
2016-12-27,1.2666666666666666,-0.20444648986061414,0.30138888888888893
2016-12-28,1.2666666666666666,-0.20398721421758334,0.30138888888888893
2016-12-29,1.2666666666666666,-0.20398721421758334,0.30138888888888893
2016-12-30,1.3,-0.23716989482442538,0.33472222222222225
2016-12-31,1.2666666666666666,-0.2038891447087129,0.30138888888888893
2017-01-01,1.2,-0.19969846035043398,0.28472222222222227
2017-01-02,1.2,-0.19969846035043398,0.28472222222222227
2017-01-03,1.3333333333333333,-0.167370872348547,0.26472222222222225
2017-01-04,1.3666666666666667,-0.20065874124566713,0.2980555555555556
2017-01-05,1.3666666666666667,-0.20065874124566713,0.2980555555555556
2017-01-06,1.2666666666666666,-0.18693572347362833,0.2758333333333333
2017-01-07,1.2666666666666666,-0.18693572347362833,0.2758333333333333
2017-01-08,1.3333333333333333,-0.2170488900442918,0.3091666666666667
2017-01-09,1.3333333333333333,-0.2170488900442918,0.3091666666666667
2017-01-10,1.3333333333333333,-0.2170488900442918,0.3091666666666667
2017-01-11,0.9666666666666667,-0.21930735573172566,0.3091666666666667
2017-01-12,0.9666666666666667,-0.21930735573172566,0.3091666666666667
2017-01-13,0.7,-0.21079787453015644,0.28833333333333333
2017-01-14,0.5666666666666667,-0.22661639889081317,0.28
2017-01-15,1.2666666666666666,-0.18406186875068778,0.25727272727272726
2017-01-16,1.1666666666666667,-0.15205135918024812,0.22393939393939397
2017-01-17,1.2333333333333334,-0.14927370028062298,0.24060606060606063
2017-01-18,1.3,-0.15539642946286633,0.25727272727272726
2017-01-19,1.3333333333333333,-0.18867871141794954,0.29060606060606065
2017-01-20,1.3333333333333333,-0.18867871141794954,0.29060606060606065
2017-01-21,1.4,-0.23543145301968157,0.31282828282828284
2017-01-22,1.3666666666666667,-0.20312241358588437,0.2794949494949495
2017-01-23,1.3666666666666667,-0.20312241358588437,0.2794949494949495
2017-01-24,1.4,-0.2333776180250476,0.31282828282828284
2017-01-25,1.4,-0.2333776180250476,0.31282828282828284
2017-01-26,1.4,-0.2333776180250476,0.31282828282828284
2017-01-27,1.3666666666666667,-0.20069857083787823,0.2794949494949495
2017-01-28,1.3666666666666667,-0.20069857083787823,0.2794949494949495
2017-01-29,1.3333333333333333,-0.1675158902310362,0.24616161616161616
2017-01-30,1.4,-0.17170729381869537,0.2628282828282828
2017-01-31,1.4,-0.17170729381869537,0.2628282828282828
2017-02-01,1.4,-0.17170729381869537,0.2628282828282828
2017-02-02,1.2333333333333334,-0.1719184905591637,0.2494949494949495
2017-02-03,1.2333333333333334,-0.17183190289169847,0.2494949494949495
2017-02-04,1.2333333333333334,-0.17183190289169847,0.2494949494949495
2017-02-05,1.2333333333333334,-0.17183190289169847,0.2494949494949495
2017-02-06,1.3333333333333333,-0.1957938668101725,0.2828282828282828
2017-02-07,1.2666666666666666,-0.16568070023950904,0.2494949494949495
2017-02-08,1.5,-0.19892297867916706,0.2828282828282828
2017-02-09,1.5,-0.19892297867916706,0.2828282828282828
2017-02-10,1.7,-0.1427204398709802,0.25425685425685424
2017-02-11,1.7,-0.1427204398709802,0.25425685425685424
2017-02-12,1.7333333333333334,-0.17602745179318072,0.28759018759018756
2017-02-13,1.7333333333333334,-0.17602745179318072,0.28759018759018756
2017-02-14,1.0,-0.18563612647472866,0.276984126984127
2017-02-15,1.0,-0.18563612647472866,0.276984126984127
2017-02-16,1.0333333333333334,-0.16072492713019962,0.26031746031746034
2017-02-17,0.9666666666666667,-0.15460219794795627,0.24365079365079367
2017-02-18,0.9333333333333333,-0.12131991599287306,0.21031746031746035
2017-02-19,0.9333333333333333,-0.12131991599287306,0.21031746031746035
2017-02-20,0.8333333333333334,-0.10743850417553433,0.18809523809523812
2017-02-21,0.8333333333333334,-0.10743850417553433,0.18809523809523812
2017-02-22,0.8333333333333334,-0.10743850417553433,0.18809523809523812
2017-02-23,0.8,-0.07718329973637111,0.15476190476190477
2017-02-24,1.1,-0.10841316087220712,0.18809523809523812
2017-02-25,1.1,-0.10841316087220712,0.18809523809523812
2017-02-26,1.1333333333333333,-0.07581336402073108,0.18809523809523812
2017-02-27,1.2,-0.0760035932379425,0.20476190476190478
2017-02-28,1.2666666666666666,-0.0760720958627721,0.22142857142857145
2017-03-01,1.2666666666666666,-0.10438764197801156,0.2380952380952381
2017-03-02,1.3,-0.13770113491192065,0.2714285714285714
2017-03-03,1.3666666666666667,-0.170790993205454,0.30476190476190473
2017-03-04,1.3666666666666667,-0.170790993205454,0.30476190476190473
2017-03-05,1.3333333333333333,-0.13758971197579903,0.2714285714285714
2017-03-06,1.3666666666666667,-0.17086490892543996,0.30476190476190473
2017-03-07,1.3666666666666667,-0.17086490892543996,0.30476190476190473
2017-03-08,1.2666666666666666,-0.14690294500696596,0.2714285714285714
2017-03-09,1.2666666666666666,-0.14690294500696596,0.2714285714285714
2017-03-10,1.0333333333333334,-0.11366066656730793,0.2380952380952381
2017-03-11,1.0666666666666667,-0.14688016297640624,0.2714285714285714
2017-03-12,0.8333333333333334,-0.16991194409352764,0.26666666666666666
2017-03-13,0.9666666666666667,-0.1410204432628773,0.26666666666666666
2017-03-14,0.9333333333333333,-0.10771343134067676,0.23333333333333334
2017-03-15,1.0333333333333334,-0.11750965604075679,0.2555555555555556
2017-03-16,1.1,-0.12020932027587185,0.27222222222222225
2017-03-17,1.1666666666666667,-0.09108816771595567,0.27222222222222225
2017-03-18,1.0666666666666667,-0.11877702596010985,0.27222222222222225
2017-03-19,1.1,-0.09383966249448282,0.27222222222222225
2017-03-20,1.1,-0.09383966249448282,0.27222222222222225
2017-03-21,1.1666666666666667,-0.061298695427400095,0.27222222222222225
2017-03-22,1.2,-0.09458914123199605,0.3055555555555556
2017-03-23,1.2,-0.09458914123199605,0.3055555555555556
2017-03-24,1.2333333333333334,-0.06965177776636901,0.3055555555555556
2017-03-25,1.3,-0.09488683464350524,0.3388888888888889
2017-03-26,1.0333333333333334,-0.09697351025210486,0.3388888888888889
2017-03-27,1.0333333333333334,-0.09697351025210486,0.3388888888888889
2017-03-28,1.0,-0.1295733071035809,0.3388888888888889
2017-03-29,0.9333333333333333,-0.1293830778863695,0.32222222222222224
2017-03-30,0.8666666666666667,-0.1293145752615399,0.3055555555555556
2017-03-31,0.8,-0.09680762555864122,0.27222222222222225
2017-04-01,0.7666666666666667,-0.06349413262473212,0.23888888888888893
2017-04-02,0.8,-0.019853112432691788,0.2166666666666667
2017-04-03,0.8,-0.019853112432691788,0.21666666666666667
2017-04-04,0.8,-0.019853112432691788,0.21666666666666667
2017-04-05,0.7666666666666667,0.013422084516949123,0.18333333333333332
2017-04-06,0.7666666666666667,0.013422084516949123,0.18333333333333332
2017-04-07,0.7666666666666667,0.013422084516949123,0.18333333333333332
2017-04-08,0.7666666666666667,0.013422084516949123,0.18333333333333332
2017-04-09,0.7666666666666667,0.013422084516949123,0.18333333333333332
2017-04-10,0.7333333333333333,0.04664158092604743,0.15
2017-04-11,0.7333333333333333,0.04664158092604743,0.15
2017-04-12,0.6,0.017750080095397098,0.15
2017-04-13,0.6,0.017750080095397098,0.15
2017-04-14,0.5,0.02754630479547712,0.1277777777777778
2017-04-15,0.4666666666666667,0.00013280245992871957,0.14444444444444446
2017-04-16,0.5,-0.040999703274832835,0.16666666666666669
2017-04-17,0.5,-0.040999703274832835,0.16666666666666669
2017-04-18,0.5333333333333333,-0.09290148582723406,0.20000000000000004
2017-04-19,0.5333333333333333,-0.09290148582723406,0.20000000000000004
2017-04-20,0.6666666666666666,-0.11863544550206927,0.21111111111111114
2017-04-21,0.6666666666666666,-0.05552117592758603,0.17777777777777778
2017-04-22,0.7,-0.08809143470393287,0.21111111111111114
2017-04-23,0.6666666666666666,-0.11302879816955991,0.21111111111111114
2017-04-24,0.6333333333333333,-0.1200940188434389,0.21111111111111114
2017-04-25,0.6,-0.08677748209900327,0.17777777777777778
2017-04-26,0.8666666666666667,-0.08372101080086497,0.1902777777777778
2017-04-27,1.0333333333333334,-0.10400876334971851,0.21694444444444447
2017-04-28,1.0333333333333334,-0.10400876334971851,0.21694444444444447
2017-04-29,1.1,-0.1358754459189044,0.25027777777777777
2017-04-30,1.1333333333333333,-0.16851911377575662,0.28361111111111115
2017-05-01,1.1333333333333333,-0.16851911377575662,0.28361111111111115
2017-05-02,1.1,-0.21202754840254784,0.30583333333333335
2017-05-03,1.2,-0.18442229693134626,0.30583333333333335
2017-05-04,1.2666666666666666,-0.1514812694489956,0.30583333333333335
2017-05-05,1.5,-0.1828652289013068,0.33916666666666667
2017-05-06,1.8,-0.20063209156747216,0.3650925925925926
2017-05-07,2.033333333333333,-0.19838126606017195,0.37937830687830687
2017-05-08,2.2666666666666666,-0.2276349120819695,0.4127116402116402
2017-05-09,2.433333333333333,-0.23703205163122487,0.4327116402116402
2017-05-10,2.533333333333333,-0.25030347150075377,0.4549338624338624
2017-05-11,2.6,-0.2813252920062138,0.48826719576719574
2017-05-12,2.6,-0.2813252920062138,0.48826719576719574
2017-05-13,2.6,-0.2813252920062138,0.48826719576719574
2017-05-14,2.6666666666666665,-0.28295533300944103,0.5049338624338624
2017-05-15,2.933333333333333,-0.25812108602079137,0.4901190476190476
2017-05-16,3.1,-0.2709214974041023,0.4970634920634921
2017-05-17,3.2333333333333334,-0.2979290444250145,0.5303968253968254
2017-05-18,3.3333333333333335,-0.29225741233381014,0.5237301587301587
2017-05-19,3.3333333333333335,-0.29225741233381014,0.5237301587301587
2017-05-20,3.1666666666666665,-0.33224318629455946,0.545952380952381
2017-05-21,3.1333333333333333,-0.36206701006444675,0.545952380952381
2017-05-22,3.1,-0.3294967512880999,0.5126190476190476
2017-05-23,3.1,-0.3294967512880999,0.5126190476190476
2017-05-24,3.066666666666667,-0.2971964737370847,0.47928571428571426
2017-05-25,3.1666666666666665,-0.3109579656450521,0.5015079365079366
2017-05-26,3.0,-0.34688453158688926,0.5223412698412698
2017-05-27,3.1,-0.35162281509193166,0.5248412698412699
2017-05-28,3.1333333333333333,-0.38484231150103,0.5581746031746032
2017-05-29,3.1,-0.3859508059020081,0.5581746031746032
2017-05-30,3.1666666666666665,-0.34505092914851887,0.535952380952381
2017-05-31,3.2333333333333334,-0.34920756832711286,0.5526190476190477
2017-06-01,3.2,-0.34954744096549734,0.5526190476190477
2017-06-02,3.1,-0.3771526924366989,0.5526190476190477
2017-06-03,3.3,-0.420021669725104,0.5734523809523809
2017-06-04,3.2,-0.4218554860944786,0.5734523809523809
2017-06-05,2.933333333333333,-0.38038024018602395,0.547526455026455
2017-06-06,2.8333333333333335,-0.4158700523245587,0.5665740740740741
2017-06-07,2.8,-0.39911314990233493,0.5554629629629629
2017-06-08,2.6333333333333333,-0.3897160103530795,0.535462962962963
2017-06-09,2.533333333333333,-0.37644459048355067,0.5132407407407408
2017-06-10,2.466666666666667,-0.34542276997809057,0.47990740740740745
2017-06-11,2.466666666666667,-0.34542276997809057,0.47990740740740745
2017-06-12,2.6,-0.36178459315940187,0.5049074074074075
2017-06-13,2.566666666666667,-0.3273057032569691,0.4882407407407408
2017-06-14,2.3,-0.3551467880109946,0.5030555555555556
2017-06-15,2.1666666666666665,-0.3327549074590206,0.49055555555555563
2017-06-16,2.066666666666667,-0.2798164749642213,0.4572222222222223
2017-06-17,2.033333333333333,-0.25967572554945945,0.44722222222222224
2017-06-18,2.1333333333333333,-0.2929438129895263,0.48055555555555557
2017-06-19,2.2666666666666666,-0.29305640695823565,0.48055555555555557
2017-06-20,2.566666666666667,-0.31962809313778523,0.5101851851851852
2017-06-21,2.6,-0.35293998668039284,0.5435185185185186
2017-06-22,2.7333333333333334,-0.369727868332907,0.5685185185185185
2017-06-23,2.9,-0.35643473197464587,0.5751851851851852
2017-06-24,2.9,-0.35380064708767117,0.5751851851851851
2017-06-25,2.8333333333333335,-0.28784369226407125,0.5418518518518518
2017-06-26,2.6666666666666665,-0.2700704295215784,0.5349074074074075
2017-06-27,2.6333333333333333,-0.23685093311248004,0.5015740740740741
2017-06-28,2.6,-0.20387575614231604,0.46824074074074074
2017-06-29,2.533333333333333,-0.2454134323972243,0.49046296296296293
2017-06-30,2.533333333333333,-0.2163194297530033,0.47379629629629627
2017-07-01,2.5,-0.1830222843863346,0.44046296296296295
2017-07-02,2.533333333333333,-0.21633653628605384,0.47379629629629627
2017-07-03,2.3,-0.18731945194579938,0.45296296296296296
2017-07-04,2.3333333333333335,-0.1871189629810828,0.45296296296296296
2017-07-05,2.3,-0.21082734622337201,0.45296296296296296
2017-07-06,2.1666666666666665,-0.17758835959213753,0.41962962962962963
2017-07-07,2.0,-0.19837117798902373,0.43074074074074076
2017-07-08,2.2,-0.19953335133967579,0.4474074074074074
2017-07-09,2.3,-0.23259972076725077,0.48074074074074075
2017-07-10,2.3333333333333335,-0.25372770568838826,0.5140740740740741
2017-07-11,2.433333333333333,-0.28704629217033034,0.5474074074074075
2017-07-12,2.4,-0.28571437621558154,0.5446296296296296
2017-07-13,2.433333333333333,-0.35185295864387794,0.5779629629629629
2017-07-14,2.4,-0.3187329543078387,0.5446296296296296
2017-07-15,2.4,-0.3488909828110977,0.5612962962962963
2017-07-16,2.3666666666666667,-0.37482186828498487,0.5612962962962963
2017-07-17,2.2333333333333334,-0.37366983070417686,0.5446296296296296
2017-07-18,2.433333333333333,-0.3659643711536019,0.5409259259259259
2017-07-19,2.3666666666666667,-0.3465462943470037,0.5298148148148148
2017-07-20,2.066666666666667,-0.3199746081674541,0.5001851851851852
2017-07-21,2.066666666666667,-0.31984941258474636,0.5001851851851852
2017-07-22,1.9333333333333333,-0.3030615309322322,0.4751851851851852
2017-07-23,1.7666666666666666,-0.31635466729049333,0.46851851851851856
2017-07-24,1.6666666666666667,-0.3052272602695006,0.4462962962962963
2017-07-25,1.6333333333333333,-0.33831412044940173,0.4462962962962963
2017-07-26,1.5666666666666667,-0.3642948724936556,0.45740740740740743
2017-07-27,1.6,-0.39761443914086736,0.49074074074074076
2017-07-28,1.6,-0.39761443914086736,0.49074074074074076
2017-07-29,1.6666666666666667,-0.3975425784565784,0.49074074074074076
2017-07-30,1.8333333333333333,-0.45576497079991796,0.5240740740740741
2017-07-31,1.8666666666666667,-0.42664452157481014,0.5240740740740741
2017-08-01,1.8333333333333333,-0.3933302696750909,0.49074074074074076
2017-08-02,1.8,-0.4124194042092909,0.49074074074074076
2017-08-03,1.7333333333333334,-0.41263003722227437,0.49074074074074076
2017-08-04,1.8,-0.4103485144714199,0.5074074074074074
2017-08-05,1.8,-0.4103485144714199,0.5074074074074074
2017-08-06,1.8666666666666667,-0.41038948339286935,0.5074074074074074
2017-08-07,1.7333333333333334,-0.41335380119148385,0.5074074074074074
2017-08-08,1.8,-0.3870469382279134,0.4940740740740741
2017-08-09,2.033333333333333,-0.38326342785090367,0.48574074074074075
2017-08-10,1.9666666666666666,-0.3832657650152527,0.48574074074074075
2017-08-11,1.8666666666666667,-0.3682358577886902,0.46351851851851855
2017-08-12,1.8,-0.33494612425959935,0.4301851851851852
2017-08-13,1.8666666666666667,-0.3667405302365306,0.46351851851851855
2017-08-14,1.7333333333333334,-0.3341626177270892,0.4301851851851852
2017-08-15,1.8666666666666667,-0.36381057352221835,0.46351851851851855
2017-08-16,1.8666666666666667,-0.36381057352221835,0.46351851851851855
2017-08-17,1.7333333333333334,-0.3584131836157943,0.46055555555555555
2017-08-18,1.7,-0.3196025364195544,0.43833333333333335
2017-08-19,1.7,-0.3196025364195544,0.43833333333333335
2017-08-20,1.7666666666666666,-0.27540314852481795,0.41611111111111115
2017-08-21,1.7666666666666666,-0.27540314852481795,0.41611111111111115
2017-08-22,1.7666666666666666,-0.27540314852481795,0.41611111111111115
2017-08-23,1.7666666666666666,-0.27540314852481795,0.41611111111111115
2017-08-24,1.9,-0.2761041974950404,0.4327777777777778
2017-08-25,1.8666666666666667,-0.24287067213938351,0.3994444444444445
2017-08-26,1.8333333333333333,-0.2095511054921718,0.36611111111111116
2017-08-27,2.033333333333333,-0.23313588194667348,0.39388888888888896
2017-08-28,1.9666666666666666,-0.233226144571626,0.39388888888888896
2017-08-29,1.7333333333333334,-0.19994111569391357,0.36055555555555563
2017-08-30,1.7,-0.2290615649190214,0.36055555555555563
2017-08-31,1.7333333333333334,-0.26102530868517027,0.39388888888888896
2017-09-01,1.8333333333333333,-0.2939605624642637,0.4272222222222223
2017-09-02,1.8333333333333333,-0.2933644100526969,0.4272222222222223
2017-09-03,1.7666666666666666,-0.2956459328035514,0.4105555555555556
2017-09-04,1.8,-0.3285373354454836,0.44388888888888894
2017-09-05,1.7666666666666666,-0.2992667782141103,0.4272222222222223
2017-09-06,1.7333333333333334,-0.32695783057146605,0.44388888888888894
2017-09-07,1.7,-0.3241457460158401,0.44055555555555564
2017-09-08,1.4333333333333333,-0.3068012714717124,0.4155555555555556
2017-09-09,1.4333333333333333,-0.30675351424349684,0.4155555555555556
2017-09-10,1.4666666666666666,-0.28181615077786976,0.4155555555555556
2017-09-11,1.5333333333333334,-0.3148202956053946,0.44888888888888895
2017-09-12,1.4666666666666666,-0.28302588962846337,0.4155555555555556
2017-09-13,1.4666666666666666,-0.28302588962846337,0.4155555555555556
2017-09-14,1.4,-0.2575409507089191,0.39888888888888896
2017-09-15,1.5,-0.2690663896004359,0.42111111111111116
2017-09-16,1.3333333333333333,-0.24890115161736806,0.3944444444444445
2017-09-17,1.3,-0.24060516854127248,0.3944444444444445
2017-09-18,1.3,-0.24060516854127248,0.3944444444444445
2017-09-19,1.2,-0.251617858476109,0.38333333333333336
2017-09-20,1.2666666666666666,-0.284844657447603,0.4166666666666667
2017-09-21,1.3666666666666667,-0.2789700633949704,0.4277777777777778
2017-09-22,1.4333333333333333,-0.28011993534035157,0.4444444444444445
2017-09-23,1.3,-0.27941888637012907,0.4277777777777778
2017-09-24,1.5666666666666667,-0.29583339558707344,0.4527777777777778
2017-09-25,1.5666666666666667,-0.29583339558707344,0.4527777777777778
2017-09-26,1.4666666666666666,-0.26119747161865237,0.43611111111111106
2017-09-27,1.4333333333333333,-0.2278976023197174,0.40277777777777773
2017-09-28,1.7333333333333334,-0.2383969267209371,0.425
2017-09-29,1.7333333333333334,-0.2383969267209371,0.425
2017-09-30,1.7666666666666666,-0.21047021945317587,0.4083333333333333
2017-10-01,1.7333333333333334,-0.1525976022084554,0.375
2017-10-02,1.6666666666666667,-0.15322324964735243,0.375
2017-10-03,1.6666666666666667,-0.15322324964735243,0.375
2017-10-04,1.6333333333333333,-0.12033184700542027,0.3416666666666667
2017-10-05,1.5666666666666667,-0.11628187331888412,0.325
2017-10-06,1.5333333333333334,-0.0844643298122618,0.2916666666666667
2017-10-07,1.4,-0.0805169079038832,0.275
2017-10-08,1.4,-0.0805169079038832,0.275
2017-10-09,1.3666666666666667,-0.047243741485807636,0.24166666666666667
2017-10-10,1.3333333333333333,-0.07218110495143468,0.24166666666666667
2017-10-11,1.2666666666666666,-0.03917696012390985,0.20833333333333334
2017-10-12,1.2666666666666666,-0.03917696012390985,0.20833333333333334
2017-10-13,1.2666666666666666,-0.03917696012390985,0.20833333333333334
2017-10-14,1.2,-0.035013943248324936,0.19166666666666668
2017-10-15,1.1333333333333333,-0.05620417661137052,0.20277777777777778
2017-10-16,1.2333333333333334,-0.048026349147160856,0.2138888888888889
2017-10-17,1.2,-0.08125969568888346,0.2138888888888889
2017-10-18,1.2333333333333334,-0.05632233222325643,0.2138888888888889
2017-10-19,1.2333333333333334,-0.05632233222325643,0.2138888888888889
2017-10-20,1.1666666666666667,-0.023095533251762394,0.18055555555555555
2017-10-21,1.0666666666666667,-0.028970127304395042,0.16944444444444445
2017-10-22,1.0666666666666667,-0.05502372980117798,0.18611111111111114
2017-10-23,1.1333333333333333,-0.08223609824975332,0.21944444444444447
2017-10-24,0.9333333333333333,-0.09699860016504923,0.2277777777777778
2017-10-25,0.9333333333333333,-0.09699860016504923,0.2277777777777778
2017-10-26,0.8333333333333334,-0.10804974767896863,0.21666666666666667
2017-10-27,0.8333333333333334,-0.10804974767896863,0.21666666666666667
2017-10-28,0.5333333333333333,-0.09755042327774895,0.19444444444444448
2017-10-29,0.5333333333333333,-0.09755042327774895,0.19444444444444448
2017-10-30,0.4666666666666667,-0.0935133867793613,0.17777777777777778
2017-10-31,0.5333333333333333,-0.13696629090441598,0.2027777777777778
2017-11-01,0.5,-0.10370887600713306,0.16944444444444445
